month,market,gross_revenue,net_revenue,gross_man,cumulative_net_revenue,cumulative_gross_revenue,cumulative_gross_man,avg_net_revenue,total_sold_quantity,avg_net_price_per_item,Type
2021-01-01,Brazil,2027.2993999999999,1465.33200632,605.5158,98837.56956295,129419.9516,38492.608,133.21200057454544,85.0,17.23920007435294,Actual
2021-02-01,Brazil,1739.9645,1254.34040805,519.0023,100091.909971,131159.9161,39011.6103,114.03094618636364,75.0,16.724538774,Actual
2021-03-01,Brazil,3319.7104,2396.18892027,993.0245,102488.09889127,134479.62649999998,40004.6348,108.91767819409091,142.0,16.874569861056337,Actual
2021-04-01,Brazil,3005.415,2169.03110723,895.0166,104657.1299985,137485.0415,40899.6514,98.59232305590909,130.0,16.684854671,Actual
2021-05-01,Brazil,1627.109,1176.0743852,484.9029,105833.2043837,139112.1505,41384.554299999996,106.9158532,71.0,16.564427960563382,Actual
2021-06-01,Brazil,1566.0284,1128.94987356,468.8876,106962.15425726,140678.1789,41853.4419,102.63180668727273,67.0,16.84999811283582,Actual
2021-07-01,Brazil,3390.287,2447.50349415,1010.9558,109409.65775141,144068.4659,42864.3977,111.25015882499999,142.0,17.235940099647888,Actual
2021-08-01,Brazil,2564.3486,1850.95368201,762.6039,111260.61143342,146632.8145,43627.001599999996,84.13425827318181,108.0,17.13846001861111,Actual
2021-09-01,Brazil,6349.8226,4878.56870358,1881.5613,116139.180137,152982.6371,45508.5629,542.0631892866667,257.0,18.9827576014786,Actual
2021-10-01,Brazil,5910.4452,4168.636999560001,1732.4877999999999,120307.81713656,158893.0823,47241.0507,463.18188884000006,234.0,17.814688032307696,Actual
2021-11-01,Brazil,17366.764600000002,12826.994697780001,5132.2146999999995,133134.81183434,176259.8469,52373.2654,712.6108165433334,681.0,18.83552819057269,Actual
2021-12-01,Brazil,18333.6955,13398.980010450001,5469.9201,146533.79184479002,194593.5424,57843.1855,744.3877783583334,727.0,18.430508955226962,Actual
2022-01-01,Brazil,14407.385096181422,10328.788730875625,4315.341351256685,,,,,525.9886472266309,,Forecast
2022-02-01,Brazil,14559.35673839516,10670.533944127592,4343.279220888238,,,,,530.8158183821894,,Forecast
2022-03-01,Brazil,15282.34092668595,11190.52239125105,4505.03717229705,,,,,558.6877222580075,,Forecast
2022-04-01,Brazil,16432.97806467998,12281.16962336285,4742.1851149495615,,,,,598.1871969291797,,Forecast
2022-05-01,Brazil,15441.567158986547,11539.113220048634,4348.006844576151,,,,,529.8535533196085,,Forecast
2022-06-01,Brazil,15973.276344751557,12071.784113723057,4417.472970066145,,,,,542.2528244201732,,Forecast
2022-07-01,Brazil,18399.000563308568,14062.307368799815,5077.329824650571,,,,,648.6692115047808,,Forecast
2022-08-01,Brazil,16852.561282831863,13051.75758302752,4660.585719862027,,,,,580.6915288239259,,Forecast
2022-09-01,Brazil,16508.486582102374,12482.57021700533,4660.943490049467,,,,,563.9942029019476,,Forecast
2022-10-01,Brazil,16332.49018049547,12850.371516117728,4705.258172720507,,,,,572.4889434484639,,Forecast
2022-11-01,Brazil,21434.8634901014,16443.18901018357,6270.614207522067,,,,,810.6388422188735,,Forecast
2022-12-01,Brazil,21258.445010797353,16608.592466841295,6299.525891562664,,,,,816.6477618252906,,Forecast
2017-09-01,Canada,4101.298,3124.24854765,1216.3882,3124.24854765,4101.298,1216.3882,48.81638355703125,229.0,13.643006758296943,Actual
2017-10-01,Canada,4332.2922,3246.87467452,1287.8166,6371.12322217,8433.590199999999,2504.2048000000004,50.732416789375,244.0,13.306863420163936,Actual
2017-11-01,Canada,6434.8372,4887.95662588,1902.9041,11259.07984805,14868.4274,4407.1089,76.374322279375,361.0,13.54004605506925,Actual
2017-12-01,Canada,7086.7033,5406.60198745,2104.3967000000002,16665.6818355,21955.1307,6511.5056,75.09169427013889,397.0,13.618644804659949,Actual
2018-01-01,Canada,4029.2129,3073.33745922,1198.7894000000001,19739.019294719998,25984.3436,7710.295,48.0208978003125,226.0,13.598838315132742,Actual
2018-02-01,Canada,3595.3598,2694.820928,1069.368,22433.84022272,29579.7034,8779.663,42.106577,201.0,13.407069293532338,Actual
2018-03-01,Canada,3895.1497,2937.72855357,1155.9816,25371.568776289998,33474.8531,9935.6446,45.90200864953125,217.0,13.537919601705068,Actual
2018-04-01,Canada,4561.5506,3444.1512989099997,1355.2229,28815.7200752,38036.4037,11290.8675,47.83543470708333,255.0,13.506475682,Actual
2018-05-01,Canada,3836.1656,2926.0489547,1139.9609,31741.7690299,41872.5693,12430.8284,45.7195149171875,216.0,13.546522938425927,Actual
2018-06-01,Canada,3605.5367,2714.14236897,1067.3291,34455.91139887,45478.106,13498.157500000001,42.40847451515625,202.0,13.436348361237624,Actual
2018-07-01,Canada,3479.3518,2633.29314822,1034.8626,37089.20454709,48957.4578,14533.0201,41.1452054409375,196.0,13.435169123571429,Actual
2018-08-01,Canada,4093.7880999999998,3097.29480027,1218.8309,40186.49934736,53051.2459,15751.851,43.017983337083336,231.0,13.408202598571428,Actual
2018-09-01,Canada,25040.5304,19562.41625817,7433.8416,59748.91560553,78091.7763,23185.6926,244.530203227125,1427.0,13.708771028850736,Actual
2018-10-01,Canada,30266.1522,23032.64258802,8969.6389,82781.55819355,108357.9285,32155.3315,287.90803235025,1728.0,13.329075571770833,Actual
2018-11-01,Canada,40405.9618,31414.80623869,11992.2271,114196.36443223999,148763.8903,44147.5586,392.685077983625,2313.0,13.581844461171638,Actual
2018-12-01,Canada,51509.7286,40084.175939919995,15278.3474,154280.54037216,200273.6189,59425.906,445.37973266577774,2938.0,13.643354642586791,Actual
2019-01-01,Canada,25656.4807,20274.00719566,7621.0436,174554.54756782,225930.0996,67046.9496,253.42508994575002,1471.0,13.782465802624065,Actual
2019-02-01,Canada,21158.8546,16120.485168539999,6283.3024,190675.03273635998,247088.9542,73330.252,201.50606460675,1227.0,13.13812972171149,Actual
2019-03-01,Canada,24455.3264,19138.897479609997,7257.8195,209813.93021597,271544.2806,80588.0715,239.23621849512497,1404.0,13.631693361545581,Actual
2019-04-01,Canada,31550.8344,24709.20885737,9378.5829,234523.13907334,303095.115,89966.6544,274.54676508188885,1794.0,13.773249084375696,Actual
2019-05-01,Canada,25230.1866,19884.109429329998,7486.7679,254407.24850266997,328325.3016,97453.4223,248.55136786662496,1429.0,13.914702189874037,Actual
2019-06-01,Canada,19290.8411,14648.97969359,5712.1319,269056.22819626,347616.1427,103165.5542,200.6709547067123,1104.0,13.269003345643116,Actual
2019-07-01,Canada,22865.9345,17853.36278137,6770.905,286909.59097763,370482.0772,109936.4592,247.96337196347224,1289.0,13.850552972358418,Actual
2019-08-01,Canada,24248.6555,18924.573031789998,7189.2711,305834.16400941997,394730.7327,117125.7303,233.63670409617282,1379.0,13.723403213770847,Actual
2019-09-01,Canada,58856.6481,43751.24906583,17508.6122,349585.41307525,453587.3808,134634.3425,497.1732848389773,2853.0,15.335173174143009,Actual
2019-10-01,Canada,73436.0574,52156.96074553,21893.8207,401742.37382077996,527023.4382,156528.1632,592.6927357446591,3582.0,14.560848896016191,Actual
2019-11-01,Canada,99789.0664,75174.84488483,29702.8376,476917.21870560996,626812.5046,186231.0008,854.2596009639773,4843.0,15.5223714401879,Actual
2019-12-01,Canada,113066.9596,84411.03703485,33741.8712,561328.25574046,739879.4642,219972.872,852.6367377257576,5461.0,15.457065928373924,Actual
2020-01-01,Canada,63764.0436,47775.38544219,19001.3401,609103.64118265,803643.5078,238974.2121,542.9021072976137,3091.0,15.45628775224523,Actual
2020-02-01,Canada,53686.0178,38256.06173743,16007.5312,647359.70292008,857329.5256,254981.7433,434.72797428897724,2615.0,14.629469115652007,Actual
2020-03-01,Canada,8861.4224,6686.93946074,2641.5105,654046.64238082,866190.948,257623.2538,75.9879484175,430.0,15.55102200172093,Actual
2020-04-01,Canada,35063.8493,25752.96323951,10437.9882,679799.60562033,901254.7973,268061.242,260.1309418132323,1684.0,15.292733515148457,Actual
2020-05-01,Canada,42237.2623,31525.859053840002,12543.9674,711325.46467417,943492.0596,280605.2094,358.24839833909095,2028.0,15.545295391439844,Actual
2020-06-01,Canada,47970.4684,33652.7009775,14257.3739,744978.16565167,991462.528,294862.5833,382.41705656249997,2365.0,14.229471872093022,Actual
2020-07-01,Canada,60018.4991,45379.86012046,17843.4739,790358.02577213,1051481.0271,312706.0572,515.6802286415909,2904.0,15.626673595199724,Actual
2020-08-01,Canada,68545.4131,51409.17791311,20431.0714,841767.20368524,1120026.4402,333137.1286,519.2846253849494,3355.0,15.323152880211623,Actual
2020-09-01,Canada,95704.6558,72790.54704435999,28522.3094,914557.7507296,1215731.096,361659.438,827.1653073222726,4085.0,17.81898336459241,Actual
2020-10-01,Canada,116439.4293,86727.37005263999,34643.2267,1001285.12078224,1332170.5253,396302.6647,985.5382960527272,4951.0,17.517142002149058,Actual
2020-11-01,Canada,157406.168,120327.88146814,46857.2701,1121613.0022503799,1489576.6933,443159.9348,1367.3622894106818,6822.0,17.638211883339196,Actual
2020-12-01,Canada,197294.3097,150401.08445257,58855.4125,1272014.08670295,1686871.003,502015.3473,1519.2028732582828,8467.0,17.763208273599858,Actual
2021-01-01,Canada,92589.8997,70832.89541601,27521.6255,1342846.98211896,1779460.9027,529536.9728,804.9192660910227,3936.0,17.996162453254573,Actual
2021-02-01,Canada,84342.1111,62812.1553049,25119.4754,1405659.13742386,1863803.0138,554656.4482,713.7744921011364,3654.0,17.18997134781062,Actual
2021-03-01,Canada,98410.818,74957.19851639999,29330.4282,1480616.33594026,1962213.8318,583986.8764,851.7863467772727,4212.0,17.79610601054131,Actual
2021-04-01,Canada,106830.8667,81105.18024077,31913.7097,1561721.51618103,2069044.6985,615900.5861,819.2442448562626,4581.0,17.70468898510587,Actual
2021-05-01,Canada,93103.3168,71046.74435079,27695.7253,1632768.26053182,2162148.0153,643596.3114,807.3493676226136,3964.0,17.922993024921798,Actual
2021-06-01,Canada,91245.66679999999,67963.58966817,27137.7899,1700731.85019999,2253393.6821,670734.1013,772.3135189564772,3927.0,17.306745522834223,Actual
2021-07-01,Canada,95211.0477,72469.69414601,28282.9275,1773201.544346,2348604.7298,699017.0288,823.5192516592047,4083.0,17.749129107521433,Actual
2021-08-01,Canada,108672.7361,82462.09378784,32418.2309,1855663.63813384,2457277.4659,731435.2596999999,832.9504423014141,4667.0,17.669186584066853,Actual
2021-09-01,Canada,315311.1642,247398.15488682,93576.2394,2103061.79302066,2772588.6301,825011.4991,3436.085484539167,12470.0,19.839467112014436,Actual
2021-10-01,Canada,432015.7413,333188.66056782,127777.07459999999,2436250.45358848,3204604.3714,952788.5737,4627.620285664167,16920.0,19.6920012155922,Actual
2021-11-01,Canada,642573.5808,491677.12997111003,189890.2389,2927927.58355959,3847177.9522,1142678.8126,6828.849027376528,25260.0,19.464652809624308,Actual
2021-12-01,Canada,696722.9296,538032.78007125,206460.1453,3465960.36363084,4543900.8818,1349138.9579,6642.380000879631,27380.0,19.65057633569211,Actual
2022-01-01,Canada,743859.6372503167,576159.4139692312,220438.03577663182,,,,,28564.59625079123,,Forecast
2022-02-01,Canada,828230.1787159939,641091.9285538632,245518.50819191898,,,,,31676.36499429673,,Forecast
2022-03-01,Canada,916326.1347719501,711337.2711532377,271723.7986813832,,,,,34799.97116137785,,Forecast
2022-04-01,Canada,1022812.5104740191,794164.2222530459,303395.84830135276,,,,,38824.27389315318,,Forecast
2022-05-01,Canada,1114928.1271570781,866401.830338742,330755.90498712385,,,,,41944.184745535924,,Forecast
2022-06-01,Canada,1208597.0057366968,938561.5229795168,358608.71858830284,,,,,45077.28835527488,,Forecast
2022-07-01,Canada,1306735.5374939032,1016345.4912277847,387787.61677411146,,,,,48278.15664977854,,Forecast
2022-08-01,Canada,1394486.353412239,1084251.0103872793,413933.7002173931,,,,,51521.88084059171,,Forecast
2022-09-01,Canada,1531828.282777306,1191924.4181920816,454779.26184380206,,,,,57104.60981686647,,Forecast
2022-10-01,Canada,1629489.575900032,1266263.0741215572,483807.78427903727,,,,,61239.74610166955,,Forecast
2022-11-01,Canada,1763467.88450081,1371302.9328952571,523589.64645841747,,,,,66427.50420525094,,Forecast
2022-12-01,Canada,1861389.931651952,1448221.6283902852,552854.0025670787,,,,,70076.53987378962,,Forecast
2019-09-01,Chile,341.1756,238.95939024,101.4513,238.95939024,341.1756,101.4513,21.72358093090909,17.0,14.05643472,Actual
2019-10-01,Chile,423.5912,322.52233968,125.30499999999999,561.48172992,764.7668,226.7563,32.252233968,21.0,15.358206651428572,Actual
2019-11-01,Chile,1058.8191,779.72220264,315.4298,1341.2039325599999,1823.5859,542.1861,35.441918301818184,52.0,14.994657743076923,Actual
2019-12-01,Chile,1254.6281,916.7814872399999,374.0178,2257.9854198,3078.214,916.2039,43.656261297142855,61.0,15.029204708852458,Actual
2020-01-01,Chile,360.3718,252.40440872000002,107.8613,2510.38982852,3438.5858,1024.0652,22.94585533818182,18.0,14.022467151111112,Actual
2020-02-01,Chile,280.6043,213.65211402,84.0467,2724.04194254,3719.1901,1108.1119,30.521730574285716,14.0,15.260865287142858,Actual
2020-04-01,Chile,276.7522,210.71912507999997,82.5817,2934.7610676199997,3995.9422999999997,1190.6936,26.339890634999996,13.0,16.209163467692306,Actual
2020-05-01,Chile,62.4372,43.731014880000004,18.9242,2978.4920825,4058.3795,1209.6178,14.577004960000002,3.0,14.577004960000002,Actual
2020-06-01,Chile,764.342,581.9699988,229.66,3560.4620813,4822.7215,1439.2778,52.906363527272724,38.0,15.314999968421052,Actual
2020-07-01,Chile,739.5475,548.2440482,219.2583,4108.7061295,5562.269,1658.5361,27.41220241,36.0,15.229001338888887,Actual
2020-08-01,Chile,649.9578,475.02236282,193.488,4583.7284923199995,6212.2267999999995,1852.0241,25.001176990526318,32.0,14.844448838125,Actual
2020-09-01,Chile,949.2103000000001,735.54306147,283.2175,5319.27155379,7161.4371,2135.2416,66.86755104272727,41.0,17.94007467,Actual
2020-10-01,Chile,1488.688,1214.9182768,442.9874,6534.1898305899995,8650.1251,2578.229,110.44711607272728,65.0,18.691050412307693,Actual
2020-11-01,Chile,3871.4336,3085.59288148,1151.3382,9619.78271207,12521.5587,3729.5672,140.25422188545454,168.0,18.36662429452381,Actual
2020-12-01,Chile,3076.9414,2451.66504186,919.3075,12071.44775393,15598.5001,4648.8747,111.43932008454546,133.0,18.43357174330827,Actual
2021-01-01,Chile,913.2083,707.64511167,270.421,12779.0928656,16511.7084,4919.2957,64.33137378818182,38.0,18.622239780789474,Actual
2021-02-01,Chile,918.1311,749.28679071,272.2599,13528.37965631,17429.8395,5191.5556,68.11698097363636,40.0,18.73216976775,Actual
2021-03-01,Chile,2231.3924,1783.9926972800001,665.4391,15312.37235359,19661.2319,5856.9947,81.09057714909092,95.0,18.778870497684213,Actual
2021-04-01,Chile,2127.3793,1693.1288436500001,634.558,17005.50119724,21788.6112,6491.5527,76.96040198409092,91.0,18.60581146868132,Actual
2021-05-01,Chile,1093.8489,847.62351261,326.3593,17853.12470985,22882.4601,6817.912,77.05668296454546,47.0,18.034542821489364,Actual
2021-06-01,Chile,1251.6118999999999,1021.44047159,374.1752,18874.56518144,24134.072,7192.0872,92.85822469,53.0,19.272461728113207,Actual
2021-07-01,Chile,2177.372,1728.0284952,648.0443,20602.59367664,26311.444,7840.1315,78.54674978181818,93.0,18.580951561290323,Actual
2021-08-01,Chile,2250.6073,1785.26363857,671.8757,22387.85731521,28562.0513,8512.0072,81.14834720772727,96.0,18.596496235104166,Actual
2021-09-01,Chile,4955.2942,4058.8814792199996,1469.0153,26446.73879443,33517.3455,9981.022500000001,450.9868310244444,196.0,20.708578975612244,Actual
2021-10-01,Chile,6668.441,5032.6724227,1973.3722,31479.41121713,40185.7865,11954.3947,559.1858247444445,264.0,19.06315311628788,Actual
2021-11-01,Chile,12353.7902,9690.57972622,3662.3498,41169.99094335,52539.5767,15616.7445,538.3655403455555,490.0,19.776693318816324,Actual
2021-12-01,Chile,12728.501900000001,10050.74557901,3749.6412,51220.73652236,65268.0786,19366.3857,558.3747543894444,500.0,20.10149115802,Actual
2022-01-01,Chile,13433.92410348673,11021.096630328248,3938.8391794790127,,,,,516.990806231079,,Forecast
2022-02-01,Chile,14887.45243735079,12467.69976494827,4342.113799411148,,,,,566.7178252120302,,Forecast
2022-03-01,Chile,16586.03696990807,14079.255941893878,4819.321130226044,,,,,625.945957906172,,Forecast
2022-04-01,Chile,18052.63863024189,15489.376787955796,5222.001495290457,,,,,675.9324952032541,,Forecast
2022-05-01,Chile,19083.401948753588,16574.47747986373,5510.23252952487,,,,,708.934109590579,,Forecast
2022-06-01,Chile,20595.033432401386,18049.4647838821,5948.570557029958,,,,,764.4608089221399,,Forecast
2022-07-01,Chile,22096.772559330984,19500.983102847895,6377.990162428498,,,,,817.9438706966162,,Forecast
2022-08-01,Chile,23370.9267431885,20749.52523953237,6733.089958001453,,,,,860.41741559088,,Forecast
2022-09-01,Chile,25458.236688248962,22680.502836916676,7325.17359690739,,,,,933.3779221121258,,Forecast
2022-10-01,Chile,27172.88141330814,24215.368006626348,7826.055122505423,,,,,996.7908521561988,,Forecast
2022-11-01,Chile,30128.265829713248,26817.855780935308,8697.143951351845,,,,,1112.0064769131898,,Forecast
2022-12-01,Chile,31271.850604985477,27988.959923013128,9024.708201036929,,,,,1151.0109364937748,,Forecast
2017-09-01,China,1677.3037,1205.71769214,498.2844,1205.71769214,1677.3037,498.2844,75.35735575875,94.0,12.82678395893617,Actual
2017-10-01,China,969.8575999999999,724.4369088,289.2641,1930.15460094,2647.1612999999998,787.5485,45.2773068,55.0,13.17158016,Actual
2017-11-01,China,3338.3468,2429.39623641,989.4941,4359.55083735,5985.5081,1777.0426,101.22484318375,188.0,12.92232040643617,Actual
2017-12-01,China,2893.3976,2116.7454012000003,860.7381,6476.29623855,8878.9057,2637.7807000000003,132.29658757500002,164.0,12.906984153658538,Actual
2018-01-01,China,1257.3298,903.90051916,372.6236,7380.19675771,10136.235499999999,3010.4043,56.4937824475,71.0,12.730993227605634,Actual
2018-02-01,China,597.3623,446.33363565999997,177.962,7826.53039337,10733.5978,3188.3663,29.755575710666665,34.0,13.12745987235294,Actual
2018-03-01,China,1981.3401,1449.31899534,586.7671,9275.84938871,12714.937899999999,3775.1334,60.38829147249999,110.0,13.175627230363636,Actual
2018-04-01,China,1699.2733,1242.18377457,503.5466,10518.03316328,14414.2112,4278.68,77.636485910625,95.0,13.07561867968421,Actual
